,x,ref_sensor,s57,s20,s05,s34,s22,s06,s31,s36,s35
54868,12.0,54,-63.0,-67.0,-67.0,,-76.0,,-52.0,-63.0,-80.0
54869,12.0,54,-55.0,,,,-68.0,-70.0,-50.0,,
54870,12.0,54,-70.0,,,-57.0,-79.0,,-57.0,,-71.0
54871,12.0,54,-63.0,-58.0,-55.0,-68.0,-78.0,-78.0,-52.0,,-64.0
54872,12.0,54,,-51.0,-67.0,-69.0,-74.0,-65.0,-55.0,-56.0,-74.0
54873,12.0,54,-70.0,,-64.0,-61.0,-79.0,,-52.0,-58.0,-71.0
54874,12.0,54,,-61.0,-69.0,,-68.0,,-59.0,-66.0,-79.0
54875,12.0,54,-70.0,-63.0,,,-74.0,,-61.0,-65.0,
54876,12.0,54,-59.0,,-65.0,-72.0,-65.0,-70.0,-47.0,,-80.0
54877,12.0,54,,-55.0,,-56.0,,,-62.0,,-74.0
54878,12.0,54,-73.0,,,-74.0,-77.0,,,-61.0,-74.0
54879,12.0,54,-73.0,-61.0,-72.0,,-77.0,-79.0,-60.0,-64.0,-81.0
54880,12.0,54,-66.0,-62.0,-62.0,,-79.0,,-51.0,,-74.0
54881,12.0,54,,-60.0,-60.0,,,,-50.0,-61.0,-74.0
54882,12.0,54,-63.0,-57.0,,-71.0,-69.0,-67.0,,-58.0,
54883,12.0,54,,-57.0,,-74.0,-71.0,-67.0,-61.0,-62.0,
54884,12.0,54,-68.0,-56.0,-59.0,-75.0,-77.0,-77.0,-53.0,-83.0,-78.0
54885,12.0,54,-59.0,-58.0,-69.0,-76.0,-71.0,-71.0,-62.0,-56.0,-76.0
54886,12.0,54,-61.0,,-66.0,,-72.0,-66.0,-58.0,-56.0,-71.0
54887,12.0,54,-68.0,-54.0,-61.0,-74.0,-76.0,,-55.0,-64.0,-76.0
54888,12.0,54,-66.0,-61.0,,,,,-55.0,-65.0,-79.0
54889,12.0,54,-59.0,-48.0,-68.0,-65.0,-70.0,-66.0,,,-79.0
54890,12.0,54,,-53.0,,,-78.0,-73.0,-51.0,-63.0,
54891,12.0,54,-62.0,-46.0,,,-65.0,-73.0,-55.0,,-74.0
54892,12.0,54,-66.0,,,-74.0,,,-53.0,-62.0,-77.0
54893,12.0,54,-58.0,-55.0,,,,-72.0,,-57.0,-74.0
54894,12.0,54,-73.0,-56.0,-57.0,-55.0,-77.0,-70.0,-61.0,-51.0,-68.0
54895,12.0,54,-70.0,,-70.0,,-76.0,,-50.0,,
54896,12.0,54,-60.0,-60.0,-63.0,,-70.0,,-46.0,,-79.0
54897,12.0,54,-67.0,,-62.0,-72.0,-71.0,-69.0,-55.0,-54.0,-77.0
54898,12.0,54,-69.0,-56.0,-65.0,-72.0,-67.0,,,-54.0,
54899,12.0,54,-70.0,-63.0,-65.0,,-75.0,,-51.0,-49.0,-70.0
54900,12.0,54,-64.0,-46.0,-63.0,-75.0,,,-50.0,-53.0,-71.0
54901,12.0,54,-64.0,-54.0,,,,-65.0,-51.0,,-73.0
54902,12.0,54,-67.0,-54.0,-70.0,,-77.0,,-61.0,-61.0,-82.0
54903,12.0,54,-63.0,-66.0,-69.0,,-81.0,,-57.0,-61.0,-77.0
54904,12.0,54,-70.0,-67.0,-67.0,,,,,-64.0,-78.0
54905,12.0,54,-60.0,-51.0,-62.0,,-73.0,,-53.0,,-69.0
54906,12.0,54,-73.0,-68.0,-69.0,,-78.0,,-64.0,-58.0,-81.0
54907,12.0,54,-60.0,-45.0,-67.0,-72.0,-65.0,-67.0,-49.0,-56.0,-72.0
54908,12.0,54,-62.0,-52.0,-66.0,,-68.0,-66.0,-56.0,,-77.0
54909,12.0,54,-71.0,-64.0,,,-77.0,-76.0,,-56.0,
54910,12.0,54,-74.0,-57.0,-57.0,-61.0,-76.0,,-54.0,-49.0,-80.0
54911,12.0,54,,-50.0,-64.0,,-69.0,-71.0,-43.0,-52.0,-74.0
54912,12.0,54,-59.0,,,-70.0,-73.0,-66.0,-50.0,-57.0,-75.0
54913,12.0,54,-59.0,-58.0,-69.0,,-72.0,,-59.0,-57.0,-78.0
54914,12.0,54,-64.0,,,,-73.0,-72.0,,-60.0,-74.0
54915,12.0,54,,-71.0,-63.0,-55.0,,-71.0,-55.0,,-68.0
54916,12.0,54,-61.0,-55.0,-71.0,,-78.0,,-54.0,-67.0,-76.0
54917,12.0,54,,-65.0,-60.0,,-84.0,,-60.0,,-71.0
54918,12.0,54,-64.0,-53.0,-66.0,-73.0,-68.0,,-51.0,-52.0,-74.0
54919,12.0,54,,-55.0,-65.0,,-80.0,-66.0,-54.0,,-77.0
54920,12.0,54,-60.0,-49.0,-62.0,-71.0,-71.0,-68.0,-42.0,-57.0,-79.0
54921,12.0,54,,,-58.0,-57.0,-78.0,-75.0,-58.0,-49.0,-75.0
54922,12.0,54,-72.0,-60.0,-65.0,,-76.0,-77.0,-50.0,-57.0,-74.0
54923,12.0,54,-68.0,,-67.0,,-78.0,-72.0,-56.0,-60.0,-81.0
54924,12.0,54,,-50.0,-65.0,,-77.0,-73.0,-55.0,-55.0,-69.0
54925,12.0,54,,,-67.0,,-81.0,,-55.0,-58.0,-68.0
54926,12.0,54,-65.0,-61.0,-66.0,,-79.0,,-56.0,-58.0,-68.0
54927,12.0,54,-58.0,-53.0,-62.0,,-76.0,,-51.0,-61.0,-80.0
54928,12.0,54,-67.0,-59.0,-71.0,-64.0,-79.0,-71.0,-47.0,-58.0,-72.0
54929,12.0,54,,,-71.0,,-81.0,,,-63.0,-80.0
54930,12.0,54,,-68.0,-60.0,-63.0,,,-56.0,,
54931,12.0,54,-66.0,,-66.0,-70.0,,-81.0,,-55.0,
54932,12.0,54,-72.0,,-65.0,,-75.0,-74.0,-55.0,,-70.0
54933,12.0,54,-65.0,-62.0,-65.0,-77.0,-67.0,,-49.0,-55.0,
54934,12.0,54,-59.0,-55.0,-65.0,,-69.0,,,-59.0,
54935,12.0,54,,,-61.0,-72.0,-79.0,,-56.0,-66.0,-70.0
54936,12.0,54,-65.0,-64.0,-65.0,,,-61.0,-51.0,-56.0,-77.0
54937,12.0,54,,-60.0,-69.0,-77.0,,,-61.0,-60.0,-77.0
54938,12.0,54,-68.0,,-69.0,,,,-46.0,,
54939,12.0,54,-69.0,-70.0,-61.0,-64.0,-79.0,-72.0,-58.0,,-73.0
54940,12.0,54,,-53.0,-56.0,-56.0,-78.0,,-64.0,-47.0,-71.0
54941,12.0,54,-72.0,-57.0,-69.0,,-75.0,-69.0,-49.0,,-79.0
54942,12.0,54,-66.0,-47.0,-63.0,,-67.0,-69.0,-60.0,-57.0,-79.0
54943,12.0,54,,,-67.0,-70.0,,,-55.0,-59.0,-72.0
54944,12.0,54,,-54.0,,,-66.0,,-57.0,,-76.0
54945,12.0,54,-56.0,-56.0,-69.0,,,-66.0,-53.0,-60.0,-73.0
54946,12.0,54,,,,-75.0,,,-52.0,,
54947,12.0,54,-76.0,-53.0,-54.0,,-78.0,,-58.0,,-70.0
54948,12.0,54,,-55.0,-65.0,,-77.0,-76.0,-52.0,-64.0,-78.0
54949,12.0,54,-66.0,-57.0,-68.0,,-72.0,,-61.0,-62.0,
54950,12.0,54,-59.0,-58.0,-61.0,,-74.0,-78.0,-53.0,-61.0,-79.0
54951,12.0,54,-64.0,-60.0,-65.0,,-76.0,-76.0,-56.0,-68.0,-79.0
54952,12.0,54,-72.0,-60.0,-60.0,,-86.0,,-52.0,-61.0,-78.0
54953,12.0,54,,-60.0,-65.0,-80.0,-78.0,-70.0,-59.0,-61.0,-81.0
54954,12.0,54,,-66.0,-67.0,,,,-55.0,-58.0,-75.0
54955,12.0,54,-71.0,-55.0,,,-77.0,-77.0,-49.0,-65.0,-78.0
54956,12.0,54,-63.0,-65.0,-57.0,-62.0,-75.0,,-51.0,-57.0,-69.0
54957,12.0,54,-75.0,-59.0,-70.0,,-80.0,-69.0,-56.0,-61.0,
54958,12.0,54,-58.0,-55.0,-71.0,-69.0,-68.0,,-56.0,-55.0,-75.0
54959,12.0,54,-61.0,-55.0,-63.0,,-65.0,,-49.0,,-74.0
54960,12.0,54,,-66.0,-66.0,,-70.0,-66.0,-58.0,-66.0,-78.0
54961,12.0,54,-55.0,-47.0,-65.0,,-78.0,-71.0,-52.0,-63.0,-74.0
54962,12.0,54,-61.0,-55.0,-68.0,-75.0,-70.0,-65.0,-54.0,,-79.0
54963,12.0,54,-63.0,,-66.0,,-84.0,,-56.0,-59.0,-79.0
54964,12.0,54,-69.0,-63.0,,-56.0,-76.0,,-54.0,,-69.0
54965,12.0,54,,-46.0,-62.0,-72.0,-65.0,,-46.0,-50.0,-77.0
54966,12.0,54,-65.0,-70.0,-61.0,,-84.0,,-55.0,-62.0,-69.0
54967,12.0,54,-65.0,-59.0,-59.0,,-69.0,-77.0,-51.0,,-79.0
54968,12.0,54,-69.0,-65.0,-68.0,,-79.0,,,-49.0,-76.0
54969,12.0,54,-59.0,,,,-67.0,,-56.0,-55.0,
54970,12.0,54,-68.0,-51.0,,-76.0,-73.0,-67.0,-52.0,-53.0,
54971,12.0,54,-59.0,-54.0,-66.0,,-76.0,-72.0,-54.0,,-76.0
54972,12.0,54,-56.0,-53.0,-65.0,,-74.0,-67.0,,-61.0,-74.0
54973,12.0,54,-70.0,-69.0,-68.0,-67.0,-73.0,-71.0,-56.0,-56.0,-75.0
54974,12.0,54,-63.0,-57.0,-69.0,-81.0,-78.0,-70.0,-60.0,-67.0,-87.0
54975,12.0,54,-78.0,-70.0,-74.0,,-73.0,-80.0,-51.0,-65.0,-72.0
54976,12.0,54,-71.0,-62.0,-68.0,-69.0,-86.0,-67.0,-52.0,,-73.0
54977,12.0,54,,,-69.0,,,,-58.0,-64.0,-76.0
54978,12.0,54,-63.0,-53.0,-73.0,-77.0,,,-50.0,-62.0,-79.0
54979,12.0,54,-58.0,-51.0,-67.0,-74.0,-73.0,-66.0,-54.0,,-79.0
54980,12.0,54,,,-66.0,-72.0,,,-42.0,,-75.0
54981,12.0,54,-66.0,-64.0,-63.0,-83.0,,,-53.0,-63.0,-77.0
54982,12.0,54,-67.0,,,,-81.0,,-56.0,-56.0,-74.0
54983,12.0,54,-57.0,-56.0,-65.0,,-70.0,,-44.0,-61.0,-79.0
54984,12.0,54,,-60.0,-66.0,-79.0,-73.0,,-62.0,,-76.0
54985,12.0,54,-64.0,-54.0,-66.0,,-70.0,-68.0,-55.0,-57.0,-77.0
54986,12.0,54,,-58.0,-63.0,-75.0,-74.0,-74.0,-57.0,-72.0,-77.0
54987,12.0,54,-71.0,,-72.0,,-76.0,,-64.0,-63.0,-80.0
54988,12.0,54,-61.0,-45.0,-62.0,-74.0,-77.0,-70.0,-53.0,,-75.0
54989,12.0,54,,-55.0,-66.0,,-74.0,,-53.0,-57.0,-73.0
54990,12.0,54,-65.0,-49.0,-62.0,,-77.0,,,-52.0,
54991,12.0,54,-58.0,,-63.0,-75.0,,-66.0,-50.0,,-76.0
54992,12.0,54,,,-69.0,-73.0,-79.0,,-55.0,-67.0,-81.0
54993,12.0,54,-58.0,-54.0,,,-71.0,-71.0,,-57.0,
54994,12.0,54,,-57.0,-64.0,-65.0,,-71.0,,,-78.0
54995,12.0,54,-73.0,-65.0,-60.0,,-73.0,-77.0,-56.0,-67.0,-76.0
54996,12.0,54,-68.0,-65.0,-61.0,,-86.0,-69.0,-54.0,,-75.0
54997,12.0,54,-63.0,-52.0,-65.0,,-70.0,-68.0,-54.0,,
54998,12.0,54,,,-67.0,-72.0,,,-59.0,-65.0,-80.0
54999,12.0,54,-64.0,-52.0,-71.0,-65.0,-68.0,-65.0,-53.0,-51.0,
55000,12.0,54,-76.0,-63.0,-70.0,,-78.0,-74.0,-49.0,-66.0,-77.0
55001,12.0,54,,,-64.0,,-66.0,,-52.0,,-77.0
55002,12.0,54,,-55.0,-68.0,-69.0,,,-50.0,,-67.0
55003,12.0,54,-62.0,-59.0,-66.0,-81.0,-80.0,-70.0,-58.0,,-78.0
55004,12.0,54,,-65.0,,,,,-54.0,-66.0,-73.0
55005,12.0,54,-64.0,-54.0,-69.0,-70.0,-83.0,-73.0,,,
55006,12.0,54,,,,-76.0,,-66.0,-58.0,-64.0,-75.0
55007,12.0,54,-71.0,,-65.0,-69.0,,-73.0,-59.0,,-71.0
55008,12.0,54,,-63.0,-60.0,-59.0,-86.0,-75.0,-55.0,-56.0,-68.0
55009,12.0,54,-65.0,-64.0,,,-77.0,-75.0,-59.0,-59.0,
55010,12.0,54,-62.0,,-65.0,-74.0,-66.0,-72.0,,-54.0,-77.0
55011,12.0,54,-58.0,-51.0,,,,-72.0,-55.0,-61.0,-71.0
55012,12.0,54,-64.0,-55.0,,-75.0,-75.0,-73.0,,,
55013,12.0,54,-68.0,,,,-80.0,,-62.0,-49.0,
55014,12.0,54,-66.0,-47.0,-63.0,,-66.0,-70.0,-47.0,-57.0,-75.0
55015,12.0,54,-64.0,,-68.0,,-70.0,-66.0,,-67.0,-81.0
55016,12.0,54,-67.0,,-66.0,,-76.0,,-53.0,-62.0,-83.0
55017,12.0,54,-63.0,-53.0,-64.0,-81.0,-67.0,-68.0,-55.0,-54.0,-77.0
55018,12.0,54,,-58.0,-60.0,-68.0,,-69.0,-55.0,-62.0,-68.0
55019,12.0,54,-61.0,-53.0,-66.0,-78.0,-77.0,-66.0,-51.0,-59.0,-77.0
55020,12.0,54,-70.0,-56.0,,,-79.0,-68.0,-59.0,-62.0,-78.0
55021,12.0,54,,-58.0,,,-79.0,,,,-70.0
55022,12.0,54,-65.0,,-68.0,,-77.0,,-53.0,,-77.0
55023,12.0,54,-75.0,-77.0,,-67.0,,,,,
55024,12.0,54,,,-66.0,,,,-47.0,-56.0,-77.0
55025,12.0,54,-60.0,,-67.0,-78.0,-79.0,,-55.0,-68.0,-77.0
55026,12.0,54,,-62.0,,-56.0,,,-64.0,-48.0,-75.0
55027,12.0,54,,-59.0,-68.0,,,-75.0,-56.0,,
55028,12.0,54,,,-69.0,,,,-51.0,-63.0,-76.0
55029,12.0,54,-66.0,,-62.0,-75.0,-67.0,,,-56.0,
55030,12.0,54,-58.0,-51.0,,,-68.0,-68.0,,-57.0,-75.0
55031,12.0,54,-64.0,-60.0,-69.0,-76.0,-72.0,-70.0,-56.0,-58.0,-75.0
55032,12.0,54,-56.0,-50.0,-66.0,,-73.0,,-54.0,,-75.0
55033,12.0,54,-75.0,,-66.0,-73.0,-80.0,,-61.0,-58.0,-74.0
55034,12.0,54,-64.0,-51.0,,,-72.0,-71.0,-53.0,-60.0,-78.0
55035,12.0,54,-69.0,-71.0,-65.0,,-73.0,,-57.0,-65.0,-75.0
55036,12.0,54,,-45.0,-66.0,-78.0,,,-49.0,-64.0,-77.0
55037,12.0,54,-68.0,-57.0,,-82.0,-75.0,-65.0,-55.0,-62.0,
55038,12.0,54,-61.0,-61.0,-62.0,-74.0,-77.0,,-46.0,-62.0,-83.0
55039,12.0,54,-67.0,-58.0,-66.0,-58.0,-79.0,-75.0,-50.0,,-69.0
55040,12.0,54,-67.0,-60.0,-69.0,,,,-50.0,,-83.0
55041,12.0,54,-70.0,,-67.0,-63.0,-79.0,-72.0,-48.0,-60.0,-75.0
55042,12.0,54,-76.0,,-65.0,-75.0,-80.0,,-50.0,,-74.0
55043,12.0,54,-59.0,-51.0,,-71.0,-74.0,-74.0,-63.0,-57.0,-75.0
55044,12.0,54,,-63.0,-60.0,-72.0,-83.0,,-58.0,-62.0,-75.0
55045,12.0,54,-62.0,-53.0,,-74.0,,,-44.0,-64.0,-79.0
55046,12.0,54,-63.0,-55.0,-68.0,-73.0,-70.0,-67.0,-63.0,-66.0,-81.0
55047,12.0,54,,-69.0,,-81.0,,-66.0,,-66.0,
55048,12.0,54,-63.0,-55.0,,,-74.0,-72.0,-52.0,-61.0,-77.0
55049,12.0,54,-68.0,-53.0,,-73.0,-69.0,,,,
55050,12.0,54,-56.0,-49.0,-73.0,,-69.0,-70.0,-53.0,,-70.0
55051,12.0,54,,-49.0,-65.0,-71.0,-66.0,,-50.0,-51.0,-86.0
55052,12.0,54,-72.0,,-66.0,-76.0,-73.0,,,-56.0,-72.0
55053,12.0,54,,,,-59.0,,,,-43.0,-71.0
55054,12.0,54,-58.0,-46.0,-63.0,,-67.0,-70.0,,-52.0,-78.0
55055,12.0,54,,-64.0,-72.0,,,,-51.0,-61.0,-80.0
55056,12.0,54,-65.0,-51.0,,,-79.0,-67.0,-62.0,,
55057,12.0,54,-67.0,-60.0,-65.0,,-72.0,,-58.0,-63.0,-79.0
55058,12.0,54,,-61.0,-68.0,,-85.0,-73.0,-60.0,-55.0,-70.0
55059,12.0,54,-68.0,-66.0,-67.0,,-77.0,,-56.0,-63.0,-80.0
55060,12.0,54,-71.0,-65.0,-65.0,,-85.0,-68.0,-53.0,,-73.0
55061,12.0,54,-68.0,,-64.0,-57.0,,,-62.0,,-74.0
55062,12.0,54,,,-62.0,-74.0,-75.0,,,-65.0,-77.0
55063,12.0,54,-65.0,-66.0,-66.0,-62.0,-77.0,-74.0,-54.0,-62.0,-68.0
55064,12.0,54,-64.0,-53.0,-65.0,,-76.0,,-51.0,,-77.0
55065,12.0,54,,-53.0,-61.0,-80.0,-68.0,-66.0,-55.0,-58.0,-77.0
55066,12.0,54,-57.0,-48.0,-71.0,-76.0,-73.0,-67.0,-54.0,-60.0,-70.0
55067,12.0,54,,,-64.0,-71.0,,,,-58.0,-69.0
55068,12.0,54,-54.0,-59.0,-68.0,-74.0,-65.0,-64.0,-50.0,-60.0,-78.0
55069,12.0,54,-65.0,-61.0,-58.0,-59.0,,,-61.0,-56.0,-73.0
55070,12.0,54,,-59.0,,-68.0,,,-51.0,,-76.0
55071,12.0,54,-60.0,-48.0,,-78.0,-74.0,,-60.0,,-71.0
55072,12.0,54,,-64.0,-76.0,,-74.0,-73.0,-50.0,-64.0,-77.0
55073,12.0,54,-56.0,-59.0,,,-69.0,,-44.0,,-80.0
55074,12.0,40,,-69.0,-50.0,-53.0,,,,-51.0,-58.0
55075,12.0,40,,-69.0,,-52.0,,-83.0,-65.0,,
55076,12.0,40,,-65.0,-60.0,-51.0,-79.0,,,-52.0,-63.0
55077,12.0,40,-75.0,-65.0,-63.0,-50.0,,-78.0,-61.0,-43.0,-56.0
55078,12.0,40,,-69.0,-56.0,-53.0,,-78.0,-63.0,-57.0,-58.0
55079,12.0,40,-59.0,-51.0,-54.0,-64.0,-77.0,-67.0,-49.0,,
55080,12.0,40,,,-51.0,-68.0,,-67.0,,-41.0,-72.0
55081,12.0,40,-67.0,-63.0,-55.0,-59.0,-80.0,-74.0,-55.0,-33.0,-64.0
55082,12.0,40,-67.0,-66.0,-52.0,-72.0,-72.0,-69.0,-55.0,-40.0,-67.0
55083,12.0,40,,,-48.0,-71.0,-80.0,-80.0,,,
55084,12.0,40,-75.0,,-46.0,,-73.0,,-60.0,-45.0,-63.0
55085,12.0,40,,,-54.0,-67.0,,,,-39.0,-69.0
55086,12.0,40,,-65.0,-53.0,-70.0,,,,,-78.0
55087,12.0,40,-67.0,-67.0,-47.0,-66.0,-75.0,,-49.0,-50.0,-72.0
55088,12.0,40,-81.0,-68.0,-62.0,-55.0,-82.0,-77.0,-61.0,-56.0,-56.0
55089,12.0,40,-76.0,-61.0,-46.0,,,,-54.0,-40.0,-63.0
55090,12.0,40,-75.0,,,-53.0,-80.0,-76.0,,-47.0,-67.0
55091,12.0,40,-77.0,,-51.0,,,,,-37.0,-68.0
55092,12.0,40,,-70.0,-55.0,,,-78.0,-73.0,,-72.0
55093,12.0,40,-69.0,-72.0,-59.0,-51.0,-85.0,-79.0,-58.0,-46.0,-54.0
55094,12.0,40,,,-63.0,-59.0,,,,,-59.0
55095,12.0,40,,,,-50.0,,,,-53.0,
55096,12.0,40,-80.0,-65.0,-57.0,-67.0,-78.0,,-53.0,,-69.0
55097,12.0,40,-76.0,-70.0,,-72.0,-73.0,,-57.0,,-63.0
55098,12.0,40,,-55.0,,-62.0,-76.0,-71.0,-55.0,-42.0,-71.0
55099,12.0,40,,-75.0,-52.0,,-78.0,-79.0,-65.0,,
55100,12.0,40,-65.0,-53.0,-52.0,,-78.0,-79.0,,-39.0,-64.0
55101,12.0,40,,-64.0,-51.0,-68.0,-75.0,-76.0,-55.0,-49.0,-58.0
55102,12.0,40,-75.0,-58.0,-54.0,-73.0,-76.0,,-60.0,-39.0,-73.0
55103,12.0,40,,-53.0,-55.0,-62.0,,-70.0,-54.0,-39.0,-64.0
55104,12.0,40,-74.0,,-47.0,-68.0,,-73.0,-52.0,-40.0,-68.0
55105,12.0,40,,-55.0,,-71.0,,,,,
55106,12.0,40,-77.0,,-59.0,-55.0,-85.0,-82.0,-65.0,,-57.0
55107,12.0,40,-63.0,-53.0,-50.0,-71.0,-77.0,,-50.0,-39.0,-65.0
55108,12.0,40,,-66.0,-52.0,-71.0,-75.0,,-50.0,,-58.0
55109,12.0,40,-69.0,,-62.0,-65.0,,-70.0,-50.0,,
55110,12.0,40,,,-49.0,,-75.0,-70.0,,-39.0,-65.0
55111,12.0,40,,-68.0,,,,-73.0,,,-64.0
55112,12.0,40,,,-55.0,-49.0,,-69.0,-48.0,,
55113,12.0,40,,-71.0,-56.0,,-82.0,,-71.0,,
55114,12.0,40,,-71.0,-61.0,-51.0,-74.0,,-58.0,-43.0,-56.0
55115,12.0,40,,-65.0,-47.0,-71.0,,-67.0,,-38.0,-67.0
55116,12.0,40,,-74.0,-53.0,-51.0,,,-61.0,,-58.0
55117,12.0,40,-75.0,-69.0,-50.0,,-83.0,,-70.0,-52.0,-63.0
55118,12.0,40,-71.0,-71.0,-58.0,-46.0,-84.0,-74.0,-65.0,-57.0,-59.0
55119,12.0,40,-81.0,-64.0,-49.0,-71.0,-77.0,-76.0,-61.0,-37.0,-73.0
55120,12.0,40,,-66.0,-49.0,-70.0,-71.0,,-56.0,,
55121,12.0,40,-76.0,-65.0,-50.0,-64.0,,-78.0,-56.0,-44.0,-62.0
55122,12.0,40,-65.0,-65.0,-57.0,,-75.0,-71.0,,-43.0,-65.0
55123,12.0,40,-74.0,,,,-81.0,,-57.0,-54.0,-55.0
55124,12.0,40,,,,-53.0,-80.0,,-64.0,,-74.0
55125,12.0,40,-63.0,-57.0,-54.0,-67.0,-78.0,,-57.0,-41.0,-69.0
55126,12.0,40,-75.0,-56.0,-54.0,-71.0,-71.0,-70.0,,-38.0,-72.0
55127,12.0,40,-64.0,-69.0,-50.0,-67.0,-77.0,-72.0,-56.0,-39.0,-58.0
55128,12.0,40,-76.0,-73.0,-52.0,-51.0,-80.0,,-64.0,-48.0,-68.0
55129,12.0,40,,,,-67.0,,,-49.0,-53.0,-65.0
55130,12.0,40,-65.0,-61.0,,-67.0,-69.0,,,-51.0,
55131,12.0,40,,-61.0,-56.0,-68.0,-70.0,,-56.0,,-72.0
55132,12.0,40,-79.0,-74.0,-56.0,-62.0,,,-56.0,-47.0,-60.0
55133,12.0,40,,,,-55.0,,-75.0,,,
55134,12.0,40,-77.0,-69.0,-47.0,-74.0,-75.0,-74.0,-57.0,-50.0,-61.0
55135,12.0,40,-69.0,-73.0,-45.0,-69.0,-71.0,-72.0,-60.0,-41.0,-68.0
55136,12.0,40,,,,-52.0,,,,,-53.0
55137,12.0,40,-77.0,,-48.0,-60.0,-85.0,-78.0,-65.0,,-64.0
55138,12.0,40,-67.0,-57.0,-52.0,-70.0,-75.0,,-47.0,-36.0,-71.0
55139,12.0,40,-76.0,-68.0,-60.0,-55.0,-79.0,,-62.0,,-59.0
55140,12.0,40,-74.0,-58.0,-55.0,-69.0,-82.0,-79.0,-53.0,-36.0,-73.0
55141,12.0,40,-69.0,-76.0,-55.0,-48.0,-84.0,-81.0,-60.0,-45.0,-59.0
55142,12.0,40,-68.0,-74.0,-56.0,-55.0,-81.0,,-54.0,-56.0,-59.0
55143,12.0,40,,,,,,,,,-55.0
55144,12.0,40,-66.0,,-64.0,-54.0,,-80.0,-58.0,,-60.0
55145,12.0,40,,-54.0,-59.0,-65.0,,,-50.0,-36.0,-66.0
55146,12.0,40,,,-55.0,-56.0,,,-50.0,-47.0,-54.0
55147,12.0,40,,-70.0,-56.0,-56.0,,,-49.0,-44.0,-54.0
55148,12.0,40,-83.0,-71.0,-62.0,-49.0,-80.0,-72.0,-49.0,-56.0,-63.0
55149,12.0,40,-64.0,-55.0,-51.0,-68.0,-79.0,-73.0,-54.0,,
55150,12.0,40,-75.0,-58.0,-57.0,,-75.0,,-54.0,-37.0,-67.0
55151,12.0,40,-75.0,-74.0,-56.0,,-80.0,,-59.0,-45.0,-53.0
55152,12.0,40,-78.0,,,-51.0,-81.0,-79.0,-67.0,,-58.0
55153,12.0,40,,,-53.0,,-79.0,,-59.0,,-64.0
55154,12.0,40,,,-62.0,-55.0,-83.0,-80.0,-71.0,-45.0,-58.0
55155,12.0,40,,-62.0,-55.0,-72.0,,-71.0,-51.0,-42.0,-64.0
55156,12.0,40,-62.0,-53.0,-59.0,,-80.0,-71.0,-50.0,-36.0,-72.0
55157,12.0,40,-70.0,-66.0,-65.0,-65.0,-76.0,,-52.0,-41.0,-62.0
55158,12.0,40,,,,,,,,,
55159,12.0,40,,-63.0,-55.0,-68.0,,,-50.0,-38.0,-67.0
55160,12.0,40,,-66.0,-50.0,-74.0,-79.0,,-58.0,-37.0,-70.0
55161,12.0,40,-72.0,-70.0,-55.0,,-81.0,-80.0,-63.0,,-64.0
55162,12.0,40,-75.0,-68.0,,-56.0,-81.0,,-57.0,-52.0,-64.0
55163,12.0,40,,-58.0,-54.0,-64.0,-69.0,,-55.0,-37.0,-64.0
55164,12.0,40,,,,-74.0,-72.0,,-64.0,-41.0,
55165,12.0,40,-66.0,-55.0,-50.0,,,-78.0,-55.0,-42.0,-64.0
55166,12.0,40,,,-52.0,-68.0,,,-58.0,-40.0,-67.0
55167,12.0,40,-77.0,-74.0,-50.0,-53.0,-83.0,-76.0,-55.0,,-58.0
55168,12.0,40,-73.0,-56.0,-47.0,-68.0,-78.0,,-60.0,-39.0,
55169,12.0,40,,-66.0,-58.0,-56.0,-76.0,-81.0,,-49.0,-65.0
55170,12.0,40,,,,-51.0,,,,,-65.0
55171,12.0,40,,-74.0,-59.0,-56.0,,,-65.0,-52.0,-54.0
55172,12.0,40,,,,-48.0,,,,-45.0,-61.0
55173,12.0,40,,-53.0,-54.0,-70.0,,-69.0,-51.0,-35.0,-74.0
55174,12.0,40,-81.0,,-54.0,-49.0,,,-63.0,-45.0,-66.0
55175,12.0,40,,-52.0,-57.0,-63.0,-70.0,-70.0,-56.0,-34.0,-67.0
55176,12.0,40,-66.0,,-50.0,,-76.0,-71.0,-53.0,-37.0,-70.0
55177,12.0,40,-82.0,-64.0,,-70.0,-72.0,-79.0,-58.0,-42.0,-71.0
55178,12.0,40,,-70.0,-59.0,-52.0,,,-63.0,-46.0,-62.0
55179,12.0,40,-78.0,,-47.0,-52.0,-80.0,-79.0,-65.0,-50.0,-60.0
55180,12.0,40,,-66.0,-49.0,,,,-56.0,-46.0,-61.0
55181,12.0,40,,,-58.0,-63.0,-70.0,,-54.0,-38.0,
55182,12.0,40,,-64.0,-53.0,-67.0,,-77.0,-51.0,-43.0,-67.0
55183,12.0,40,,,,-73.0,,,-55.0,,-66.0
55184,12.0,40,-76.0,-69.0,-56.0,-50.0,-82.0,-84.0,-66.0,-53.0,-59.0
55185,12.0,40,,-60.0,-51.0,-66.0,,-68.0,,-42.0,-67.0
55186,12.0,40,,,-56.0,-69.0,,,-53.0,-36.0,-70.0
55187,12.0,40,-70.0,-62.0,-47.0,,-70.0,-72.0,-51.0,-51.0,-64.0
55188,12.0,40,,-69.0,-54.0,-53.0,,,-70.0,-50.0,-54.0
55189,12.0,40,-80.0,,-55.0,-49.0,-87.0,-80.0,-61.0,-46.0,-54.0
